bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,price
4,1.75,1850,6000,1,4,1944,230000
3,2.5,1930,4500,2,3,1990,425000
2,1,750,5120,1,4,1941,300000
3,2.25,1430,2003,2,3,1996,457500
3,1.75,1840,11440,1,4,1977,366000
3,2,1300,14350,1,3,1955,502000
3,1,1050,7577,1,3,1983,194000
4,2.25,2210,9371,2,4,1968,305000
4,2.5,3220,15600,1,5,1973,1250000
4,2.5,4620,20793,2,4,1991,575000
4,1.75,1760,6204,1,4,1950,343500
3,1,850,6906,1,3,1948,325000
4,3.25,4690,14930,2,3,1995,600000
4,3.5,3920,37122,2,3,1996,850000
3,2.5,2140,3821,2,3,2005,420000
2,2,1180,9265,1,3,1940,257500
5,2.5,2360,11375,1,4,1962,317000
3,2.25,3060,9950,1.5,4,1930,970000
3,2.25,1670,7881,1,4,1977,252000
3,1.5,1820,5756,1.5,3,1946,683500
3,2.5,1970,9607,2,3,1988,289000
2,2.25,930,747,2,3,2007,355000
3,3.5,2300,5611,1,3,2004,675000
3,2.5,2590,18980,1,4,1976,396500
4,1.75,1450,8450,1,3,1960,362500
4,1.75,1540,5120,1,5,1943,395000
5,2.75,2730,22572,1,3,1968,599000
3,1,880,18205,1,4,1945,218000
4,2.5,3190,8195,2,3,2006,589950
3,1.5,1330,7600,1,4,1968,218000
3,1.75,1500,7200,1,3,1957,360000
2,1,740,7680,1,4,1922,350000
4,3,2560,5606,2,3,2004,350000
3,2,2540,4750,1.5,5,1930,845000
3,2.5,3200,203425,1,3,2000,839000
4,3,3330,4000,1,3,1958,850000
2,1,900,5220,1,4,1956,329950
4,1.5,1600,6180,1.5,3,1946,425000
2,1,970,5500,1,3,1956,210000
2,1,1130,2640,1,4,1927,631500
2,1,650,5400,1,3,1950,295000
3,2.25,2400,5000,1.5,4,1926,575000
3,2.5,2280,6031,2,3,2011,415000
4,2.25,3550,13900,1,3,2010,859000
4,2.5,2050,2772,2,3,2012,639888
2,1.5,830,1119,2,3,2005,329445
4,2.5,2440,4850,2,3,2013,745641
3,2.5,1600,1936,2,3,2007,395000
4,3.5,3190,31450,2,3,2010,790000
4,1,2550,4000,2,3,1905,890000
3,2.5,2180,7508,1,4,1962,400000
3,2,1410,9600,1,4,1983,365500
3,2,1410,5760,1,3,1985,245000
4,2.5,2340,8548,2,3,1993,390000
3,1,1320,9000,1,3,1966,196500
4,1.75,3990,13470,2,3,2006,1200000
3,1,1270,7566,1,4,1958,276900
3,4.5,4380,47044,2,3,1968,995000
4,3.25,4250,8570,2,3,2004,2300000
3,2.5,1860,8060,2,4,1987,505000
4,3.5,3770,37034,2,3,1989,1229000
4,1,1530,8890,1,3,1925,352000
4,4,3570,8250,2,3,2013,597326
2,1,1740,5719,1,3,1955,800000
3,2.5,1670,8364,1,4,1990,270000
4,2,1570,9415,2,4,1984,235000
2,2.5,1590,1845,2,3,1997,409900
5,2.5,2980,5377,2,3,2006,739900
4,2.5,2690,4736,2,3,2001,608000
2,1,900,2910,1,5,1924,381500
2,0.75,1440,3700,1,3,1914,562100
4,2.5,3000,10392,2,3,1995,740000
3,1,1640,18144,1.5,3,1942,308000
5,3.5,3100,10200,1,3,1970,905000
4,3.5,4000,15253,2,3,2007,762000
4,2,2020,48693,1.5,3,1949,356000
3,1.5,1840,5000,1.5,5,1915,750000
4,2.25,2100,9984,1,4,1973,418800
4,2.25,2460,11250,1,4,1959,276000
3,2.5,2610,7510,2,3,1996,725000
3,2,1460,6377,1,3,1995,285000
3,1,1050,8498,1,3,1958,205000
3,2.5,1790,8144,2,3,1989,583000
4,2.5,2180,3375,1.5,4,1926,657000
4,2.25,2050,9583,2,3,1965,386000
5,3,2790,19439,1,5,1973,589950
3,2.25,1700,3333,1.5,3,1924,575000
3,2.5,2380,6832,2,3,2002,574000
5,2,2000,4211,1.5,4,1908,690500
2,1.75,1670,4008,1,3,2005,565000
3,1.5,1190,4750,1,3,1940,500000
6,2.25,3040,28535,1,3,1951,330000
2,1,780,3475,1,4,1930,286000
3,1.5,2330,11740,1,3,1954,450000
4,2.75,2840,4000,1.5,5,1912,870000
4,2.5,2490,5170,2,4,2000,725000
2,1,770,4840,1,4,1927,275000
3,2.75,1850,16960,1,4,1953,645000
3,1,1090,3264,1,4,1969,152000
4,2,1780,5336,1.5,5,1918,315000
1,0.75,930,29258,1,3,1941,190000
4,2.5,2770,5686,2,3,2004,700000
3,1,1250,6180,1.5,3,1955,233000
4,2.25,1830,6136,2,3,1990,249000
2,1,870,5400,1,3,1950,310000
3,1.5,1150,8450,1,4,1951,265950
5,3.25,4500,9648,2,4,1968,860000
3,1,1150,4800,1.5,4,1938,200000
4,2.25,2000,3672,2,5,1926,402000
6,2,1900,8240,1,2,1964,305000
3,1.75,1640,10695,1,3,1975,505000
3,1.5,2680,4775,2,5,1913,1355000
3,2.5,2420,7307,2,3,1998,482000
3,1.75,1790,7650,1,3,1978,299950
4,2.5,3920,12415,2,3,1997,770000
3,2.25,1640,8400,1,3,1968,245700
3,1,890,8400,1,4,1954,283000
4,2.75,1910,16532,1,4,1940,650000
5,2.25,2140,7910,1,3,1962,530000
3,1.75,2030,17100,1,4,1953,440000
4,4.5,4225,284011,2,4,1985,1005000
3,2.25,2680,9162,1,3,1978,599990
4,2.5,2030,3974,2,3,1994,544000
5,3.5,5850,22885,2,4,1978,1700000
2,1,2060,8398,1,3,1962,270000
2,1,1060,3036,1.5,4,1943,435000
3,1,1010,8184,1,4,1947,349000
4,2.25,3310,127631,2,5,1924,1140000
4,2.5,2000,10051,2,3,1997,320000
4,2.5,3070,8086,2,3,2005,804100
3,2.25,1270,1406,2,3,2014,594000
4,2.75,3110,49765,1,4,1958,531500
3,2,2110,18815,2,5,1979,1150000
3,2.25,1400,11400,2,3,1984,374500
4,2.75,2310,5650,1,3,1952,450000
5,2.5,2700,16570,1,4,1967,744500
5,2.25,2370,15512,2,4,1981,913888
4,2.5,2760,6000,2,5,1942,760000
2,1.75,1610,6300,1,3,1941,346500
3,1.75,1230,8250,1,3,1966,280000
3,1.75,1900,11165,1,4,1959,557500
3,1.5,1580,8184,1,3,1954,260000
3,1.5,1940,2885,1.5,3,1900,1330000
3,1.75,1620,6000,1,5,1947,640000
7,2.5,1940,5458,2,3,1994,280000
3,1,1230,8750,1,3,1965,205000
5,3.25,3160,5000,2,3,2005,957000
5,2.5,2700,21208,1,4,1955,625000
4,1.5,1880,6200,1,5,1954,680000
2,1,890,8100,1,3,1942,150000
3,2.5,1720,3676,2,3,1992,255950
3,2.5,1620,7686,2,3,1989,246500
2,1,1380,4390,1,4,1931,450000
3,1.75,1870,9000,1,5,1958,595888
3,1,1970,22144,1,4,1970,454000
3,1,1110,8593,1,3,1979,299900
3,2,1190,6833,1,3,1995,200000
3,1,1150,11802,1,4,1932,346500
4,2.75,2890,6825,1,3,1973,585000
3,1.75,1500,13430,1,3,1977,383000
4,2.5,1950,2617,1.5,4,1910,519000
3,1.5,1250,7700,1,5,1968,410000
4,2.5,2070,5415,2,3,1996,578000
4,3.5,4660,17398,2,3,2003,1280000
2,2.25,1350,1493,2,3,2007,395000
3,2.5,1800,2790,2,3,2011,364000
3,2.25,1481,2820,2,3,2012,240000
3,2.5,1730,3600,2,3,2014,328423
4,2.75,2720,4613,2,3,2005,594000
3,2.5,2320,2267,3,3,2009,425000
3,2.5,1860,3730,2,3,2012,309620
5,2.5,2025,7760,2,3,2007,260000
3,2.5,1400,1312,3.5,3,2007,563500
5,3,2620,5477,2,3,2009,975000
3,1.75,2450,2691,2,3,1915,937000
3,3.5,1590,1102,3,3,2010,518500
4,1.75,2085,174240,1,3,1964,563500
4,3.5,3450,7832,2,3,2007,1050000
3,2.25,1780,16290,2,4,1987,350000
4,2.5,3060,7140,2,3,2006,826000
3,2,1700,11475,1,5,1945,225000
4,2,1330,5926,1,4,1942,235867
4,3,3060,5000,2,3,2001,399000
3,1.5,1220,6000,1,3,1968,177500
4,1.5,1600,9289,1,4,1959,224000
4,1.75,1530,17664,1.5,3,1968,302000
3,2.5,1980,13964,1,5,1959,760000
3,2.5,1730,8490,1,3,1969,460000
3,1,1170,6700,1,3,1957,415000
2,1.75,1950,10766,1,4,1952,669000
3,2,1470,20000,1,4,1968,254600
3,1.5,1400,8840,1,4,1952,357250
4,3.5,4040,50479,2,3,1987,910000
6,3,3110,5000,1.5,5,1921,725000
3,1.5,1490,4400,1.5,4,1906,670000
4,1.5,1770,5750,2,3,1947,440000
4,3.5,3320,19850,1,4,1977,1025000
2,1,950,5316,1,3,1948,320000
4,2.5,2430,5499,2,3,2002,310000
4,2.5,2660,10800,1,3,1955,772650
4,2.5,2670,11877,2,3,1996,669950
5,3.5,2720,7598,2,3,1993,690000
4,2.5,3200,22651,1,5,1970,385000
3,2.5,2480,37843,1.5,4,1974,663000
3,2.25,1780,10395,1,3,1967,300000
2,1.75,1590,11276,1,4,1972,225500
3,2,1550,34175,1.5,3,1999,320000
3,2.75,2850,14800,1,4,1976,775000
3,2.75,2600,5875,1.5,5,1929,805000
4,1,1230,7410,1.5,3,1944,252750
5,2,2080,16117,1,5,1959,254000
6,3.5,3600,6875,2,3,2004,620000
4,2.75,2110,8751,1,3,1962,435000
4,2.5,2550,19017,1,4,1961,460000
3,2.5,1650,6684,2,3,1991,268000
2,1.5,1370,1221,2,3,2008,446000
2,1,1010,7200,1,3,1975,285000
3,2,2330,26571,2.5,3,1987,530000
2,1,620,2475,1,5,1911,402000
3,1.5,2450,12497,1,4,1967,358000
4,2.75,2530,7350,1,5,1977,354950
4,2.5,2220,4652,2,3,2001,405000
4,1.75,2110,265716,1,4,1979,568000
5,3,3690,49709,1,3,1960,575000
4,2.5,1940,10200,1,4,1977,315000
4,2.25,2070,7350,2,4,1977,280927
4,2.5,2160,7826,1,4,1976,440000
4,2.25,2600,9900,1,3,1965,270000
4,2.75,2880,4000,1.5,3,1912,755000
4,2.25,2260,7200,2,4,1984,289659
5,3,3640,6930,2,3,2004,555000
3,1.5,1530,23660,1,3,1952,450000
3,2.5,2490,4000,2,5,1918,1145000
3,1.75,1440,11787,1,3,1983,495000
3,3,3760,8500,2.5,4,1910,1250000
4,1.75,1720,6975,1,3,1975,580000
4,2.5,2480,16360,1,5,1959,560000
4,3.5,3990,5267,2,3,2008,1080000
2,1.75,840,3340,1,3,1912,450000
3,2,2270,11989,1,4,1968,815000
4,2.5,2580,5476,2,3,2005,354000
3,1.75,1580,6620,1,3,1988,279900
2,1,950,7954,1,4,1941,339000
4,3.5,3190,5040,2,3,2003,1340000
3,3.25,3740,136915,2.5,3,1990,710000
4,2.75,2620,4743,1,4,1949,815000
3,1.75,2080,75794,1,3,1958,800000
3,2,1660,3729,1,5,1922,638000
3,1.75,1520,11085,1,3,1983,475580
3,1,1140,27760,1,4,1981,243800
3,2.5,3240,8016,2,3,2004,600000
3,2,2460,41343,1,4,1988,620000
4,2.75,1750,5080,1.5,3,1903,750000
3,1.75,2430,5000,2,4,1945,626000
3,1,1060,9946,1,4,1956,230000
3,3,2410,7479,2,3,1942,537000
2,1,720,8040,1,3,1943,210000
3,1.75,1260,9346,1,4,1963,200500
3,1,1640,12384,1,4,1954,253500
3,1,1310,9612,1,3,1962,150000
3,1.5,2120,6290,1,4,1949,440000
3,1.75,3320,478288,1.5,4,1933,667000
3,1,1210,9622,1,3,1955,660000
3,2.75,2590,12063,2,3,1993,695000
4,2.5,2250,7526,2,3,1989,440000
4,3,4040,20001,1,3,1972,1388000
3,1,1090,6710,1.5,5,1912,219500
3,1.5,1660,15600,2,3,1981,220000
2,1,1780,81021,1,4,1954,270000
4,3.5,3370,5000,2,3,2008,900000
5,3,4480,5000,2.5,5,1902,1990000
4,2.5,2990,16809,2,3,1990,800000
5,2,2280,19000,1.5,3,1924,365000
3,3,2480,5500,2,3,1950,1387800
5,2.75,2830,8925,1.5,3,1967,451000
2,1,920,7569,1,4,1950,202000
4,2.25,3250,16684,2,3,1979,1410000
2,1.75,1240,6417,1,5,1924,471000
4,2.5,3230,12100,1,3,1977,827000
5,2.5,2500,9583,1,3,1979,235000
2,1.75,1390,4482,1,4,1980,216500
5,1.75,1940,6654,1.5,4,1953,359000
3,2,1900,8002,1,3,1991,252500
3,1.5,2380,14500,1,4,1961,370000
3,2,1480,3876,1,5,1928,663000
4,3.75,3460,6738,2,3,2013,971971
3,1.75,1444,249126,1.5,3,2008,420000
4,3,1930,3031,1,3,2006,330675
4,1,1200,2171,1.5,3,1933,240000
3,2.5,1769,7324,2,3,2012,334888
3,2.5,2490,4540,2.5,3,2012,414000
4,3.25,3060,3898,2,3,2014,782900
4,2.75,3030,6625,2,3,2011,525000
3,2.5,2370,5353,2,3,2009,429900
3,3.25,1370,913,2,3,2006,390000
3,1.75,1500,11968,1,3,2014,224000
3,2.25,1715,6819,2,3,1995,257500
2,1,1110,3200,1,3,1925,665000
5,2.75,2400,8050,2,3,1998,327000
3,1,1520,213444,1.5,5,1988,425000
4,2.75,3190,10970,2,3,1994,687500
3,2.25,2400,5300,1.5,4,1939,672500
3,1,1060,7473,1,3,1959,140000
2,1.75,1220,15600,1,3,1972,215500
4,2.25,2020,8424,1,4,1979,464900
4,2.25,2300,7700,1,3,1959,417000
4,2.75,2300,37533,1,5,1979,453000
3,2.5,1660,1545,2,3,2002,700000
4,3,3900,9750,1,5,1972,1619999
3,1.75,1650,12349,1,3,1957,259500
4,2.5,2110,35091,1,4,1985,460000
3,1.75,1960,6380,1,4,1939,561500
4,2.5,2770,63118,2,3,1997,641000
4,1.75,2440,7350,1,3,1978,330000
2,1,1320,8380,1,3,1953,447000
4,2.5,2570,4865,2,3,2005,320000
2,1,940,5040,1,3,1926,212700
2,1,700,4800,1,3,1922,260000
3,2,1400,45738,2,4,1981,410000
4,2.5,1890,7867,2,3,1996,355000
2,1,720,11400,1,5,1951,275500
3,1.75,2410,8944,1,4,1967,415000
3,2.5,1630,7950,1,3,1985,279000
5,1.75,2330,14322,1,4,1968,350000
2,2.25,1330,10838,2,3,1985,355000
4,2.25,3190,11597,2,3,1984,750000
3,1.75,1400,6300,1,3,1998,235000
3,1,970,9583,1,4,1967,209950
3,1.75,1010,9600,1,5,1969,230000
3,2.5,3580,54450,1.5,3,1990,725000
2,1,1050,2570,1,5,1927,430000
5,2.5,2500,7200,1,4,1977,661500
3,3,2630,4896,2,3,2006,738000
4,4.5,6640,53330,2,3,1993,1820000
3,1,910,8789,1,3,1966,221000
3,2.5,2610,35000,2,3,1988,665000
3,2.5,1720,6194,2,3,1998,255000
5,2.75,3650,13297,2,5,1969,1195000
3,1.75,2040,22693,1,4,1980,355000
5,2.5,3260,24300,1.5,4,1950,755000
3,1.5,1590,8911,1,3,1956,300000
4,1,1440,7100,1.5,3,1906,500000
2,1,900,3400,1,5,1905,191000
6,4,3120,4240,2,4,1993,315000
3,2.5,1060,1536,2,3,2000,415000
4,2.5,3000,9793,2,3,2002,394000
3,2.5,2230,5348,2,3,2000,490000
5,1.75,1890,5000,1.5,3,1906,523460
4,3.5,4150,16197,2,3,2006,550000
3,1.75,1780,10409,1,3,1981,342000
4,2.5,2710,6583,2,3,2003,560000
4,4.25,4390,13833,2,3,2003,1050000
2,1.5,1640,4080,1.5,5,1916,710000
3,2.25,1670,4800,1.5,3,1903,1020000
3,2.5,2570,10431,2,3,1989,399950
2,1,1500,3420,1,3,1902,480000
3,1,2710,19000,2,4,1950,410000
4,1.75,2860,48351,1,3,1978,530000
2,0.75,840,40642,1,4,1937,528000
4,2.5,2990,8913,2,4,1991,469900
5,1,1170,6757,1,4,1944,397000
3,1.5,1200,6240,1,3,1952,718500
2,1,1020,8100,1,3,1940,195000
2,1,910,8155,1,4,1948,285000
1,1,700,2500,1,4,1907,295000
4,1.75,2420,37800,1,4,1981,602000
3,1.75,1950,8712,1,3,1960,235000
4,2.5,3060,6000,2,3,2012,465000
4,1,1390,18000,1,3,1955,234000
2,1.5,1200,1687,3,3,2008,504200
3,2.5,2440,4153,2,3,2003,710000
3,3.25,2310,3075,2,3,2005,589500
3,2.75,2600,64626,1.5,3,2009,415000
3,2.25,1490,1212,2,3,2011,735000
3,2.5,2432,9391,2,3,2005,427000
4,2.75,3610,8580,2,3,2014,982000
4,3,2530,10000,2,3,2013,459000
4,2.75,2790,5527,2,3,2014,483453
3,3,1670,4440,1,3,2014,246950
1,1.5,1170,1456,2,3,2007,235000
4,2,1350,942,3,3,2008,288790
2,1.75,1110,1773,2,3,2014,229800
1,1.25,1100,638,3,3,2014,516500
3,4.25,2820,7200,2,4,1930,1600000
3,1,1040,8128,1,3,1983,234000
2,1.75,1910,3376,2,3,1980,230000
4,1,1370,8499,1,3,1949,300000
3,1.5,1500,5000,1.5,4,1927,470000
3,1,1200,9087,1,5,1969,339900
2,1,1050,2542,1,3,1904,650000
5,2.5,2670,16777,1.5,4,1920,585000
4,2.5,2190,11500,1,4,1972,699900
4,2.5,3130,40918,2,3,1994,598000
3,2.5,1700,9100,1,3,1998,475000
3,1.75,1700,17355,1,3,1978,314500
3,3.5,1360,1275,2,3,2007,397000
3,2,1610,15005,1,4,1986,345000
5,2.75,2130,6222,1,3,1991,325000
3,1,1800,7650,1,5,1957,265000
4,2.75,2950,15540,1,4,1974,402000
3,2.25,2120,54014,2,4,1964,835000
4,2.5,3500,7048,2,3,2005,780000
3,2,1440,9220,1,3,1965,250000
4,2,2120,3360,2,3,1905,1200000
2,2.5,1780,2067,2,5,1974,935000
2,1,960,8153,1,3,1947,300000
2,1.75,1510,4980,1,3,2006,419000
1,1.5,1010,5750,1,3,1911,410000
3,3,3790,5001,2,3,1989,1165000
3,1.75,3600,8666,2,4,1948,461000
3,1.75,1300,7030,1,3,1968,385000
4,2.25,2500,4046,1.5,4,1940,669500
3,2.25,2090,10733,1,3,1958,491950
3,1.75,2200,14630,1.5,3,1948,1230000
3,2.25,2070,15002,1.5,3,1955,560000
3,1,1320,7341,1,3,1982,370000
4,2,1360,60548,1,3,1960,263400
2,1,930,7623,1,2,1942,100000
3,2.5,1760,8584,1.5,5,1937,289950
3,1.75,1410,8100,2,3,1985,263000
4,2.5,2570,7859,2,3,1992,397500
3,2.75,1300,14197,1,3,1996,245000
3,1,1580,6300,1,3,1925,535000
4,2.5,2960,6031,2,3,2005,449000
4,3,2330,3497,2,3,2003,490000
4,2.25,2070,39446,1,3,1977,445800
2,1,970,5750,1,4,1932,345000
3,2.25,2310,7200,2,3,1990,327500
4,2.5,2290,11173,2,4,1988,436500
3,2.25,1720,9600,1,4,1967,550000
2,1.5,1190,3400,1,3,1919,441000
2,1,870,5750,1,4,1947,406500
2,1.5,1068,1758,2,3,1990,243000
4,2.75,2140,10316,2,3,1993,359500
4,2.5,3300,165528,2,3,1984,760000
5,4.25,4830,8050,2.5,4,1914,1925000
5,3.25,2820,6589,1.5,3,1906,408000
4,3,2440,9664,2,3,1981,480000
4,1.5,1800,3245,1.5,4,1929,875000
3,1,1010,8800,1,4,1954,308000
4,2.75,3220,4392,1.5,4,1931,880000
5,3.5,5000,26540,2,3,2008,1730000
2,1,1200,24792,2,2,1976,170000
3,2.25,1470,4322,2,3,1985,491500
3,2.5,2600,4506,2,3,2003,515000
4,1.5,2750,128502,1,2,1958,550000
2,1,1320,9967,1,3,1919,255000
3,2.5,3350,4007,2,3,2005,635000
3,2.5,2650,2387,2,3,1920,850000
2,2,1860,10856,1,3,1952,265000
3,1,960,8855,1,4,1958,349810
4,1.75,2010,6300,1,5,1937,972000
2,1,900,28800,1,1,1928,235000
4,2.5,2340,11784,2,3,1997,330000
4,3,3720,15048,3,3,1979,500000
3,2,1890,29185,1,3,1949,570000
4,2.5,2680,12215,1,3,1956,1309500
3,2.5,1460,1613,2,3,2007,544000
3,2.5,3180,7904,1,3,2006,439000
4,2.25,1980,15086,2,3,1981,530000
2,2,1090,934,3,3,2008,427500
4,2.5,2230,5970,2,4,2002,337000
4,2.75,3330,9143,2,4,1995,1095000
4,2,1880,3840,1,3,1904,435000
5,3,2870,5700,1,3,1964,765000
4,1.75,2120,9786,1,3,1967,492650
4,2.5,2700,6998,2,3,2001,383962
4,2.5,3670,7680,2.5,3,2007,950000
3,2.5,1220,1330,2,3,2008,457000
5,3.25,4390,11250,2,3,2007,1510000
4,2.5,3560,5265,3,3,2014,882566
4,3.25,3530,8589,2,3,2007,963000
4,2.5,2280,5000,2,3,2006,345000
4,3.75,4350,7965,2,3,2013,2065000
3,3.5,3830,221284,2,3,1993,800000
3,2,2050,13303,1,3,1993,314500
3,2.5,3660,39478,2,4,1989,530000
4,2.5,3350,46748,2,3,2004,650000
3,2,1270,3600,1,3,1963,349500
4,3.5,3400,3850,2.5,3,2008,1198000
3,1,1200,8514,1,3,1959,165050
3,2.5,2200,11000,2,3,1978,580000
3,2.5,1680,11312,1,3,1959,330000
5,3.5,3840,8279,2,3,2001,875000
2,1,950,4500,1,3,1926,500000
4,2.5,2280,42077,2,3,1994,445000
4,2.5,1970,6600,2,3,1987,274900
3,1.5,1620,9310,1,4,1967,219950
4,2.5,2600,7200,2,3,1962,691500
2,1,1250,3825,1,3,1929,459500
4,1.75,2130,5080,1.5,3,1914,955500
4,1.75,2550,8976,1,5,1978,328950
3,1,1150,6000,1.5,3,1927,307000
3,1.75,1040,9000,1,4,1967,382500
4,2.5,3340,10422,2,3,1996,1150000
6,2.75,2630,9420,2,5,1900,1297000
3,2.25,1640,3896,2,3,1994,478000
2,1,770,7906,1,4,1948,260000
4,3.25,4350,112750,1,3,2006,850000
4,1.75,1700,5846,1,3,1957,616000
3,1.75,2050,9580,1,3,1984,540000
3,2.25,1660,5128,2,3,2001,300000
3,1.75,1990,9594,1,3,1977,507500
5,5.5,7050,42840,1,4,1978,3800000
3,2,1770,7000,1,3,1986,241000
3,2.25,2440,47916,2,3,1991,485000
3,2.5,2620,51354,2,3,1998,695000
4,2.5,2440,11005,2,3,1994,548000
2,1,1080,7775,1,3,1955,345000
3,1,1090,10710,1,4,1962,280000
3,1.75,1400,13775,1,3,1963,450000
3,2.5,2010,7200,2,3,1994,515000
3,1,1640,12855,1.5,5,1920,1014250
5,2.5,3290,5029,2,3,2004,739900
2,2.5,2510,14878,2,3,1990,600000
2,1,860,6050,1,3,1952,370000
4,2.5,2840,12866,1,4,1977,729032
3,1.75,1750,7020,2,3,1934,510000
3,1.5,1300,19163,1,3,1964,425000
3,2.75,3890,7216,2,3,1967,1080000
3,2.25,1460,941,3,3,2006,337000
4,1,1410,3376,1.5,5,1911,563000
4,2.75,3770,10900,2,5,1924,1695000
3,2,1190,4072,1.5,5,1907,245000
3,2,1410,6413,1,4,1947,590000
3,2,2500,4080,1.5,5,1922,695000
2,1,800,2280,1,5,1946,402500
3,2.5,2530,13446,2,3,1993,435000
3,2,2570,28500,1,3,1983,660000
3,2.75,2090,9620,1,3,1987,300000
5,2.25,2980,7781,1,3,1960,600000
3,1.75,1170,8239,1,3,1981,205000
3,3.5,2080,5100,2,3,2004,357500
5,3.25,3350,4000,2,4,1997,1110000
2,2.5,1050,1029,2,3,2007,332888
2,1,900,13531,1,3,1979,174000
2,1,1050,5000,1,5,1907,515000
5,2.25,3740,32481,1.5,3,1958,392000
4,1.75,1430,4096,2,3,1900,485000
3,1.75,1400,9546,1,4,1984,217500
3,2.25,1600,45613,2,4,1983,502000
3,2.25,2880,9750,2,3,1989,820000
3,3.25,3140,5445,2,4,1913,1640000
2,1,820,4320,1,3,1937,102500
5,5.5,5190,12637,2,3,2001,925000
4,2.5,2180,10140,1,4,1968,540000
2,1,910,2002,1.5,3,1900,600000
4,1,1580,8475,1.5,4,1928,406000
4,3,2130,6325,1,5,1948,620000
4,2.5,4570,16015,2,3,1990,1060000
3,2,1240,11172,1,3,1984,401000
3,1.75,1860,6000,2,4,1959,725000
1,0.75,370,1801,1,5,1923,276000
5,3.25,3130,12087,2,3,1975,500000
3,1.75,2530,35150,1,4,1977,375000
4,4.75,3970,9778,2,4,1928,2300000
3,2.25,1920,9680,1,4,1961,260000
4,2.75,2970,12750,1.5,4,1918,1565000
4,2.5,2300,6087,2,3,2001,431000
4,2.5,1830,9601,2,3,2003,321000
4,1.5,1550,5053,1,4,1963,433000
4,3.5,4080,10666,2,3,2005,920000
3,2.25,1710,21485,2,3,1989,482000
3,2.5,2375,4094,2,3,2002,712000
4,2.75,2200,9778,1,4,1962,505000
3,2.25,3530,17450,1,3,1930,2367000
3,1.75,1110,9012,1,4,1966,452000
4,1,1630,2566,1.5,3,1921,581000
4,1.5,2550,5055,2,4,1910,952500
4,2.25,2500,8866,2,4,1987,808000
4,3,2890,6885,1,3,1945,476000
4,1.75,1420,5000,1.5,4,1945,535000
4,3.5,4270,5800,2,5,1937,1356925
3,2.5,2390,1984,2,3,2008,629800
4,2.5,2530,5048,2,3,2014,417838
4,2.5,2701,4500,2,3,2014,399895
4,2.75,3990,6637,2,3,2003,825000
4,2.5,2303,3826,2,3,2006,300000
2,2.25,1540,965,3,3,2007,640000
3,2.5,1450,1053,2,3,2008,460000
2,2.5,1160,1458,2,3,2012,525000
4,2.75,2910,6334,2,3,2013,499990
4,3.5,3770,8501,2,3,2008,1020000
5,2.25,2900,10300,1,3,1985,675000
3,1.75,1540,3000,1,3,1920,512031
2,1,700,3000,1,4,1918,310000
3,2.5,3280,10302,1,3,1970,1075000
4,2,2430,8960,1,3,1960,255000
3,2.5,1900,7984,2,3,1993,435000
3,2,1660,15050,1,3,1983,453000
4,2,1620,7992,2,4,1975,260000
4,2,2090,10800,1,4,1951,659000
3,2,1110,7231,1,4,1991,223000
5,3.25,3760,9792,2,3,1984,851000
3,2.25,2080,12134,1,4,1973,605000
4,2.25,1950,5950,1,3,1947,895000
5,2.25,2570,13054,1,3,1950,519000
3,1.75,2330,12141,1,3,1983,535000
3,3,3700,10375,2,3,1982,489000
3,2.25,1920,7738,1,3,1965,250000
3,2.25,1900,3960,1.5,3,1905,580000
4,1.75,1440,13296,1,4,1967,1038000
4,2.25,2940,48788,1,5,1961,605000
4,3.5,2500,3080,2,3,2008,599950
3,2.5,2490,23891,2,3,1993,700000
3,2,1470,10052,1,4,1956,480000
4,2.5,2120,4558,2,3,2002,329950
3,1.75,1200,24805,1,3,1984,250000
5,2.5,2450,6994,2,3,2002,345000
4,2.5,1780,6000,2,3,1991,175000
5,1,1590,6700,1.5,3,1942,185000
4,2,2370,76665,2,4,1978,411000
3,1.5,1760,4000,2,3,1922,690000
4,3,1940,8170,1,4,1948,265000
4,3,3550,12327,1.5,4,1990,720000
4,2.5,2050,5787,2,3,2002,256000
4,2.25,1680,3179,2,3,2002,255000
3,2.25,1320,1800,2,3,1994,540000
3,2.25,1550,5511,2,3,1987,481015
3,1.75,2680,8625,1,5,1974,575000
3,2.5,2390,34041,1,3,1984,339950
4,2.5,2040,7260,2,4,1963,475000
3,3.75,2670,6517,2.5,4,1977,732000
4,1.75,1880,3720,1.5,4,1924,860000
4,1.75,2400,7700,1.5,4,1927,389000
3,1.75,2270,11472,1,4,1956,645000
4,2.5,1850,5444,2,5,1981,475000
4,2.75,2160,5005,1,3,1987,550000
2,1,2160,12960,1,3,1968,305000
2,1.5,1570,3600,1.5,4,1906,782000
3,2,1340,7200,1.5,4,1923,545000
4,2.5,3002,6042,2,3,2004,394500
5,2,2190,9072,1,5,1965,600000
4,1.75,2610,21600,1,4,1966,1300000
2,1,1010,11919,1,3,1947,300000
4,2.5,2105,6093,2,3,2003,330000
4,2.25,2430,4748,1.5,3,1928,723000
4,3.25,4040,18916,1,4,1954,2271150
5,2.5,2160,7737,2,3,1998,480000
2,1,900,9260,1,3,1946,496000
3,3,1820,1641,3,3,2006,625000
4,2,2100,13468,1,5,1962,475000
3,2.25,1520,7199,2,4,1992,275250
2,1,1310,7128,1,4,1980,253000
